location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
16,121.527065637517,25.0903878332914,2020-09-13,13:21,1,0.0,11.7406282424927,台越美食館,Luv in Crepes 樂芙軟式可麗餅,Tigersugar老虎堂 士林大北店,CITY PARKING 城市車旅停車場,Argent安爵銀飾工房-創意銀飾訂製專家,restaurant,restaurant,cafe,parking,jewelry_store
17,121.527065637517,25.0903878332914,2020-09-13,13:21,1,0.0,11.7406282424927,台越美食館,Luv in Crepes 樂芙軟式可麗餅,Tigersugar老虎堂 士林大北店,CITY PARKING 城市車旅停車場,Argent安爵銀飾工房-創意銀飾訂製專家,restaurant,restaurant,cafe,parking,jewelry_store
18,121.527065637517,25.0903878332914,2020-09-13,13:21,1,0.0,11.7406282424927,台越美食館,Luv in Crepes 樂芙軟式可麗餅,Tigersugar老虎堂 士林大北店,CITY PARKING 城市車旅停車場,Argent安爵銀飾工房-創意銀飾訂製專家,restaurant,restaurant,cafe,parking,jewelry_store
19,121.527313739061,25.1048944180512,2020-09-13,13:21,1,0.0,11.7406282424927,CASA,2,,,,home,exiting myPlace,,,
20,121.527262940862,25.0894126581305,2020-09-13,13:21,1,0.0,10.809229850769,初韻-好韻茶TrueWin 士林文林店,VOL Hair Salon-旗艦店/士林染燙髮/士林捷運站髮型沙龍/士林剪髮推薦/頭皮調理/護髮保養/士林染髮/網友好評台北髮廊/士林燙髮 /士林夜市/部落客推薦/台北推薦染燙髮,佐藤精肉店 shilin,50 Lan,可不可熟成紅茶-台北士林店,point_of_interest,hair_care,restaurant,point_of_interest,point_of_interest
21,121.527178660159,25.0884837562002,2020-09-13,13:21,1,0.0,12.3202514648438,柯媽媽台南小吃,Shi Lin Night Market,STARBUCKS,士林安平夜市,宙斯果霸 Zeus Bar,restaurant,point_of_interest,cafe,point_of_interest,restaurant
22,121.526772659818,25.087585515929,2020-09-13,13:21,1,0.0,11.3434886932373,CPC,Then Espresso,Ming Chuan University Taipei Campus,Shi Lin Night Market,哈哈活力站 士林銀座旗艦店,gas_station,cafe,university,point_of_interest,point_of_interest
23,121.526189356085,25.0868242075403,2020-09-13,13:21,1,0.0,12.2953701019287,Shi Lin Night Market,KFC Shilin Branch,寵物公園 (文林店),Ming Chuan University Taipei Campus,中油文林路站停車場,point_of_interest,restaurant,point_of_interest,university,parking
24,121.525634708836,25.0860542961761,2020-09-13,13:22,1,0.0,13.0205688476563,Shi Lin Night Market,Prince Cheese Potato,大苑子茶飲專賣店-士林文林門市,魚池貳壹-台北士林總店Tea21,官芝霖大腸包小腸,point_of_interest,food,point_of_interest,cafe,restaurant
25,121.525231316448,25.0851709106224,2020-09-13,13:22,1,0.0,9.94529914855957,Jiantan Station,劍潭捷運,Jiantan Station,臺北表演藝術中心,Jiantan Station (Zhongshan),travel_agency,park,subway_station,point_of_interest,bus_station
26,121.524986269516,25.084279798272,2020-09-13,13:23,1,0.0,4.61768772991739,Jiantan Station,Jiantan Station,劍潭捷運,YanikeYTMjiantan Station,【烘焙DIY】自己做 烘焙聚樂部(台北士林店),subway_station,travel_agency,park,food,bakery
27,121.524863513744,25.0833503654679,2020-09-13,13:23,1,0.0,-1.0,【烘焙DIY】自己做 烘焙聚樂部(台北士林店),台北捷運劍潭站轉乘停車場,Gogorodianchijiaohuanzhantaibeijieyunjiantan Station,TANGO INN 天雲旅棧 台北基河,EXT2 Hair Design,bakery,point_of_interest,point_of_interest,lodging,hair_care
28,121.524576383351,25.0823491003482,2020-09-13,13:23,1,0.0,14.4502849578857,台北捷運劍潭站轉乘停車場,Gogorodianchijiaohuanzhantaibeijieyunjiantan Station,【烘焙DIY】自己做 烘焙聚樂部(台北士林店),THE TANGO 天閣酒店台北劍潭館,Jihe Park,point_of_interest,point_of_interest,bakery,lodging,park
29,121.524322818066,25.0814267084328,2020-09-13,13:23,1,0.0,14.3587045669556,台北捷運劍潭站轉乘停車場,富樂臺式涮涮鍋,Jiantan,Jihe Park,Gogorodianchijiaohuanzhantaibeijieyunjiantan Station,point_of_interest,restaurant,transit_station,park,point_of_interest
30,121.524056035908,25.0805196401938,2020-09-13,13:23,1,0.0,14.323844909668,Jiantan Park,台北捷運劍潭站轉乘停車場,Jiantan,Jiantan Elementary School,Jiantanshan Trail,park,point_of_interest,transit_station,school,tourist_attraction
31,121.523775977574,25.0795794310162,2020-09-13,13:23,1,0.0,13.834568977356,Jiantan Elementary School,Jiantan Park,Jiantanshan Trail,Tonghe W. St. Sec.1,名廚料理會館,school,park,tourist_attraction,parking,restaurant
32,121.523358841578,25.0786145071225,2020-09-13,13:23,1,0.0,14.271635055542,Jiantan Elementary School,Chientan Youth Activity Center,劍潭青年活動中心 教學大樓,Jiantanshan Trail,圓山舊兒童樂園,school,lodging,point_of_interest,tourist_attraction,tourist_attraction
33,121.522972900741,25.0776794276259,2020-09-13,13:24,1,0.0,15.6330795288086,Chengde Bridge,圓山舊兒童樂園,Chientan Youth Activity Center,劍潭青年活動中心 教學大樓,Jiantan Elementary School,point_of_interest,tourist_attraction,lodging,point_of_interest,school
34,121.522521371025,25.076773465436,2020-09-13,13:24,1,0.0,14.1147489547729,Chengde Bridge,圓山舊兒童樂園,Chientan Youth Activity Center,沅發五金行,Guan Di Yijia Parking,point_of_interest,tourist_attraction,lodging,hardware_store,parking
35,121.522045559893,25.0756445218855,2020-09-13,13:24,1,0.0,-1.0,圓山舊兒童樂園,北市兒童育樂中心舊址,沅發五金行,Yuanshan Archaeological Site,Guan Di Yijia Parking,tourist_attraction,amusement_park,hardware_store,tourist_attraction,parking
36,121.521639837846,25.0747030481343,2020-09-13,13:24,1,0.0,13.4473924636841,圓山舊兒童樂園,北市兒童育樂中心舊址,Yuanshan Archaeological Site,沅發五金行,百藝廣場,tourist_attraction,amusement_park,tourist_attraction,hardware_store,park
37,121.521120815394,25.0738294087555,2020-09-13,13:24,1,0.0,14.3549747467041,圓山舊兒童樂園,Yuanshan Archaeological Site,北市兒童育樂中心舊址,百藝廣場,Yuanshanzhuanyun Station,tourist_attraction,tourist_attraction,amusement_park,park,point_of_interest
38,121.520766598521,25.0728575808324,2020-09-13,13:24,1,0.0,14.9196634292603,Linji Huguo Temple,Yuanshan Park,Yuanshanzhuanyun Station,圓山舊兒童樂園,KUO-KUANG eBus - Yuanshan MRT Station,tourist_attraction,park,point_of_interest,tourist_attraction,transit_station
39,121.520344575688,25.0720006596271,2020-09-13,13:24,1,0.0,10.3528022766113,Yuanshan Station,Yuanshan Park,Yuanshanzhuanyun Station,KUO-KUANG eBus - Yuanshan MRT Station,嚐鱻外帶壽司,subway_station,park,point_of_interest,transit_station,meal_takeaway
40,121.520183702304,25.0710960829495,2020-09-13,13:25,1,0.0,-1.0,Yuanshan Park,Yuanshan Station,嚐鱻外帶壽司,Expo Dome,Yuanshan Bus Station (Yuanshan Station),park,subway_station,meal_takeaway,point_of_interest,bus_station
41,121.520597279525,25.0702637489727,2020-09-13,13:25,1,0.0,13.5522270254681,Zhongshan Parent-Child Center,MOD 3 花博,Yuanshan Park,Good Cho’s Yuanshan Store,Taipei Expo Farmer's Market,point_of_interest,bar,park,bakery,point_of_interest
42,121.520822082733,25.0693705678222,2020-09-13,13:26,1,0.0,12.3203165377945,Zhongshan Parent-Child Center,MOD 3 花博,Yuanshan Park,Good Cho’s Yuanshan Store,Taipei Expo Farmer's Market,point_of_interest,bar,park,bakery,point_of_interest
43,121.520930377198,25.0690194610477,2020-09-13,13:26,1,0.0,-1.0,MAJI Square,GAUCHO高卓人阿根廷炭烤餐廳(花博店),Zhongshan Parent-Child Center,The Three Lions Inn,Expo Dome,restaurant,restaurant,point_of_interest,bar,point_of_interest
44,121.52115740094,25.0680258053344,2020-09-13,13:26,1,0.0,15.7744226455688,Expo Dome,TESLASuperchargerhuabochaojichongdian Station,Caves Books,實驗大樓,Tatung High School,point_of_interest,point_of_interest,book_store,school,secondary_school
45,121.520579260446,25.0671631811276,2020-09-13,13:26,1,0.0,15.2952651977539,Tatung High School,Expo Dome,Tatung University,TESLASuperchargerhuabochaojichongdian Station,Flora Exposition Park,secondary_school,point_of_interest,university,point_of_interest,transit_station
46,121.520272541363,25.066244108836,2020-09-13,13:26,1,0.0,-1.0,Tatung High School,貝多蕾納 Blossom Rena Vegan Cafe,Tatung University,Jiying Park,美而堅健康鞋 承德總店,secondary_school,restaurant,university,park,shoe_store
47,121.519863301796,25.0638454023549,2020-09-13,13:26,1,0.0,-1.0,Tatung High School,貝多蕾納 Blossom Rena Vegan Cafe,Jiying Park,芝加哥氣球店 | 生日派對氣球佈置 |婚禮佈置|活動佈置,美而堅健康鞋 承德總店,secondary_school,restaurant,park,home_goods_store,shoe_store
48,121.519863301796,25.0638454023549,2020-09-13,13:26,1,0.0,-1.0,Tatung High School,貝多蕾納 Blossom Rena Vegan Cafe,Jiying Park,芝加哥氣球店 | 生日派對氣球佈置 |婚禮佈置|活動佈置,美而堅健康鞋 承德總店,secondary_school,restaurant,park,home_goods_store,shoe_store
49,121.519839143194,25.0622236471782,2020-09-13,13:27,1,0.0,-1.0,Patisserie F2-法式甜點,McDonald's,7-Eleven,Yoshinoya Minquan West Road,冰豆,food,restaurant,convenience_store,restaurant,food
50,121.530672434044,25.0445017848487,2020-09-13,13:38,1,0.0,-1.0,Huashan 1914 Creative Park,華山文旅Wallsun Hotel Taipei,原價屋-網路門市,Rich Daddy cafe & kids 富爸爸餐飲會所,Sunfar 3C Taipei Bade,tourist_attraction,lodging,electronics_store,restaurant,electronics_store
51,121.530672434044,25.0445017848487,2020-09-13,13:38,1,0.0,-1.0,Huashan 1914 Creative Park,華山文旅Wallsun Hotel Taipei,原價屋-網路門市,Rich Daddy cafe & kids 富爸爸餐飲會所,Sunfar 3C Taipei Bade,tourist_attraction,lodging,electronics_store,restaurant,electronics_store
52,121.531719184017,25.0428389494644,2020-09-13,13:39,1,0.0,-1.0,Zhongxiao Elementary School,脆皮雞蛋糕,MOS BURGER Zhongxiao II Shop,卡那達咖啡店,好滋味越南美食 Vietnamese Cuisine,primary_school,food,restaurant,cafe,restaurant
53,121.532909726822,25.0421018671762,2020-09-13,13:42,1,0.0,-1.0,Zhongxiao Xinsheng Station,50嵐 新生店,Zhongxiao Xinsheng Station,樂田麵包屋(忠孝新生門市),狸貓酒食屋,subway_station,cafe,bus_station,bakery,restaurant
54,121.539415656518,25.0416898088306,2020-09-13,13:43,1,0.0,-1.0,CAMPUS CAFÉ Zhongxiao Restaurant,Boon Keng Chicken,中天眼鏡-忠孝一店,酒條通洋酒-忠孝店,Wellcome,cafe,restaurant,health,liquor_store,supermarket
55,121.542767123583,25.041479514173,2020-09-13,13:43,1,0.0,-1.0,Far Eastern Sogo Fuxing Store,Din Tai Fung Fuxing Restaurant,MUJI Sogo Fuxing Store,City’Super Sogo Fuxing Store,Y-3 Taipei Sogo BR4,department_store,restaurant,home_goods_store,supermarket,point_of_interest
56,121.550164834258,25.0409047346571,2020-09-13,13:48,1,0.0,-1.0,まるみち丸道燒肉 台北店,台韓民國 韓式燒肉店,Muzeo Gastronomy&Draft,Never End Cafe,NE 2F,restaurant,restaurant,restaurant,cafe,restaurant
57,121.550164834258,25.0409047346571,2020-09-13,13:48,1,0.0,-1.0,まるみち丸道燒肉 台北店,台韓民國 韓式燒肉店,Muzeo Gastronomy&Draft,Never End Cafe,NE 2F,restaurant,restaurant,restaurant,cafe,restaurant
58,121.551390209971,25.0408094317679,2020-09-13,13:49,1,0.0,-1.0,Butanchu ramen,Mr.papa x Ray Cafe 聯名店,RAY CAFE hand Arabica roast coffee,洛碁大飯店忠孝館Green World ZhongXiaoグリーンワールド忠孝,Yiihotang,restaurant,cafe,cafe,lodging,bakery
59,121.550621918975,25.0414080389609,2020-09-13,13:50,1,0.0,-1.0,Citystar Restaurant,6IXTY8IGHT,Palette 巴黎都 (忠孝店),Palette 巴黎都 (旗艦店),MAMASASA 甜點設計所,restaurant,point_of_interest,beauty_salon,beauty_salon,food
60,121.551875350956,25.0413973817206,2020-09-13,13:50,1,0.0,-1.0,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,Fruitful Food,aimer feel 忠孝店,restaurant,book_store,department_store,restaurant,store
61,121.551875350956,25.0413973817206,2020-09-13,13:50,1,0.0,-1.0,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,Fruitful Food,aimer feel 忠孝店,restaurant,book_store,department_store,restaurant,store
62,121.551875350956,25.0413973817206,2020-09-13,13:50,1,0.0,-1.0,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,Fruitful Food,aimer feel 忠孝店,restaurant,book_store,department_store,restaurant,store
63,121.551774733341,25.0412305697346,2020-09-13,13:50,1,0.0,4.12399196624756,Mingyao Department Store,Daiso,GU Mingyao Store,UNIQLO Mingyao Global Flagship Store,Nitori,department_store,grocery_or_supermarket,clothing_store,clothing_store,home_goods_store
64,121.551920541185,25.042126569423,2020-09-13,13:52,1,0.0,0.163676425814629,Nonkiya Ramen 2,樂法 Le Phare -統領店,ZARA Taipei Zhongxiao Store,7-Eleven,快易修手機維修站 東區門市,restaurant,point_of_interest,clothing_store,convenience_store,point_of_interest
65,121.55098614166,25.0424272667089,2020-09-13,14:32,1,0.0,0.368479609489441,屯京拉麵 敦化南路店,COFFEE TREE咖啡樹,Sharetea形象概念店(大安忠孝店）,COFFEE.TEA.OR - 敦南概念店,SOMA 特調飲品 敦化創始店 Tea & Mocktail,restaurant,food,point_of_interest,food,point_of_interest
66,121.549992290693,25.0424939972483,2020-09-13,14:33,1,0.0,-1.0,貓咪曬月亮,NIKE Kicks Lounge Dunnan Store,ABC Mart,Under Armour,Aesop,clothing_store,shoe_store,shoe_store,point_of_interest,point_of_interest
67,121.549689071232,25.0416249793264,2020-09-13,14:40,1,0.0,-1.0,Partyworld,Matsumoto Kiyoshi Zhongxiao Dunhua Store,PUMA台北忠孝門市,innisfree,YOGA EDITION 敦南旗鑑館,night_club,point_of_interest,point_of_interest,point_of_interest,gym
68,121.550459831551,25.04102514731,2020-09-13,14:42,1,0.0,-1.0,Citystar Restaurant,Palette 巴黎都 (旗艦店),時代國際英日韓語補習班 - 東區校,Chang Hwa Bank,楊記大餛飩,restaurant,beauty_salon,school,bank,restaurant
69,121.551429497546,25.0408370070521,2020-09-13,14:43,1,0.0,-1.0,Butanchu ramen,洛碁大飯店忠孝館Green World ZhongXiaoグリーンワールド忠孝,Mr.papa x Ray Cafe 聯名店,RAY CAFE hand Arabica roast coffee,Mingyao Department Store,restaurant,lodging,cafe,cafe,department_store
70,121.552426254578,25.0408482633608,2020-09-13,14:44,1,0.0,-1.0,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,Daiso,以琳書房,京東燒肉專門店忠孝店,restaurant,department_store,grocery_or_supermarket,book_store,restaurant
71,121.553329561392,25.0412318618707,2020-09-13,14:47,1,0.0,-1.0,POYA 寶雅 忠孝明曜店,洪瑞珍三明治-大安店,studio A,田原香滴雞精忠孝門市（阿波羅商場）,MOJELIM毛爵生髮診所,point_of_interest,restaurant,electronics_store,food,hair_care
72,121.554256751661,25.0415593172131,2020-09-13,14:49,1,0.0,1.1451176404953,Barista Premium,The Master Spicy Noodle,醉麻辣,香港茶水攤-延吉店,合作金庫銀行 忠孝分行,cafe,restaurant,restaurant,restaurant,bank
73,121.555136096556,25.041107698726,2020-09-13,14:51,1,0.0,2.37093544006348,松包子Os桑的包子(忠孝分店),MeetFresh鮮芋仙忠孝旗艦店,香格里拉,Lenovo Service Center,KGI Bank,restaurant,point_of_interest,bar,point_of_interest,bank
74,121.55612891518,25.0412266991284,2020-09-13,14:53,1,0.0,0.351374328136444,Gontran Cherrier Bakery Taipei ZhongXiao Store,LADY M Flagship Store,MeetFresh鮮芋仙忠孝旗艦店,雞湯大叔 忠孝店,沐心苑足體健康養生館,bakery,food,point_of_interest,restaurant,spa
75,121.556819176623,25.0412435566983,2020-09-13,14:54,1,0.0,0.97804194688797,楊記大餛飩,Sun Yat-Sen Memorial Hall Station,順成蛋糕-忠孝二店,World Gym世界健身俱樂部 台北光復店Sport,Yamato Japanese Restaurant,restaurant,subway_station,bakery,gym,restaurant
76,121.557123973446,25.0412041873038,2020-09-13,14:55,1,0.0,0.542381346225739,World Gym世界健身俱樂部 台北光復店Sport,順成蛋糕-忠孝二店,Sun Yat-Sen Memorial Hall Station,楊記大餛飩,Yamato Japanese Restaurant,gym,bakery,subway_station,restaurant,restaurant
77,121.558120176527,25.0411748678651,2020-09-13,14:57,1,0.0,0.606084167957306,Sun Yat-Sen Memorial Hall Station,Yannick To Go Machine,Guangfu Elementary School,YouBike,順成蛋糕-忠孝二店,subway_station,bakery,primary_school,point_of_interest,bakery
78,121.559091256273,25.040991996826,2020-09-13,14:59,1,0.0,0.491139113903046,Sun Yat-Sen Memorial Hall Station,Guangfu Elementary School,Zhongshan Park,國父紀念館光復南路第一停車場,National Dr. Sun Yat-Sen Memorial Hall,subway_station,primary_school,tourist_attraction,parking,tourist_attraction
79,121.56008145143,25.04110836171,2020-09-13,15:01,1,0.0,0.712361693382263,National Dr. Sun Yat-Sen Memorial Hall,Zhongshan Park,國父紀念館光復南路第一停車場,中山碑林,公共女男廁所,tourist_attraction,tourist_attraction,parking,tourist_attraction,point_of_interest
80,121.561073263443,25.0411158977363,2020-09-13,15:02,1,0.0,0.0985137894749641,公共女男廁所,National Dr. Sun Yat-Sen Memorial Hall,Flower's Honey,Diosa Bridal 禮服工作室,Fresh Station,point_of_interest,tourist_attraction,restaurant,point_of_interest,restaurant
81,121.562080927661,25.0411875918799,2020-09-13,15:05,1,0.0,0.50237637758255,Flower's Honey,7-Eleven,Cosmed,Fresh Station,Diosa Bridal 禮服工作室,restaurant,convenience_store,drugstore,restaurant,point_of_interest
82,121.563139600077,25.0410533143169,2020-09-13,15:07,1,0.0,1.23506116867065,Cin Cin Osteria 請請義大利餐廳(逸仙店),Mega Bank Taipei Branch,NU SKIN Taipei Experience Center,聯合大於大樓,China Life,restaurant,bank,health,point_of_interest,insurance_agency
83,121.564138225489,25.0411608702099,2020-09-13,15:08,1,0.0,1.47167754173279,羅撒蛋糕專櫃,彌月房產後護理之家信義館,Taipei City Hall Bus Station,7-ELEVEN 聯合門市,爭鮮 GOGO -市政府轉運站店,bakery,health,travel_agency,convenience_store,restaurant
84,121.56509915659,25.040908486676,2020-09-13,15:09,1,0.0,0.332634836435318,羅撒蛋糕專櫃,Shifuzhuanyun Station,STARBUCKS COFFEE,TSUTAYA BOOKSTORE Xinyi Store,COSMED,bakery,travel_agency,cafe,book_store,drugstore
85,121.565917877063,25.0402825359883,2020-09-13,15:14,1,0.0,-1.0,羅撒蛋糕專櫃,台灣聯通停車場-市府轉運站場,MUJI Uni-UStyle Store,W Taipei,統一時代百貨,bakery,parking,home_goods_store,lodging,department_store
86,121.566882257035,25.0405061917238,2020-09-13,15:17,1,0.0,-1.0,心潮飯店 Sinchao Rice Shoppe,麻辣45,Café del SOL 福岡人氣第一鬆餅,Dim Dim Sum,銀座杏子日式豬排-微風信義店,restaurant,restaurant,restaurant,restaurant,restaurant
87,121.569285569023,25.0389252601179,2020-09-13,15:22,1,0.0,0.858802378177643,石油展示館,CPC Building,Cathay Financial Conference Hall,瑞士商瑞士銀行台北分行,Le Méridien Taipei,museum,point_of_interest,point_of_interest,bank,lodging
88,121.568510103703,25.0395842453215,2020-09-13,15:22,1,0.0,1.01656424999237,石油展示館,CPC Building,Cathay Financial Conference Hall,瑞士商瑞士銀行台北分行,Le Méridien Taipei,museum,point_of_interest,point_of_interest,bank,lodging
89,121.567506530073,25.0396881481521,2020-09-13,15:23,1,0.0,1.14045786857605,Starbucks,滿堂紅頂級麻辣鴛鴦鍋 台北BELLAVITA店,合.shabu,BELLAVITA,Family Li Imperial Cuisine Taipei,cafe,restaurant,restaurant,department_store,restaurant
90,121.567026665267,25.0386970873697,2020-09-13,15:26,1,0.0,-1.0,PABLO半熟起司塔,TimHoWan,Shin Kong Mitsukoshi Taipei Xinyi Place A8,Tian Ren Ming Tea,新光三越A8館美食街,food,restaurant,department_store,cafe,restaurant
91,121.566658402059,25.0373142605676,2020-09-13,15:41,1,0.0,-1.0,Shin Kong Mitsukoshi Xinyi Place A11,Xiangti Avenue Plaza,Shin Kong Mitsukoshi Taipei Xinyi Place A9,PappaRich Mitsukoshi Xinyi A9 Restaurant,Shin Yeh Mitsukoshi Xinyi Place A9 Restaurant,department_store,tourist_attraction,department_store,restaurant,restaurant
92,121.566968263857,25.0372298915697,2020-09-13,15:41,1,0.0,0.208980277180672,Xiangti Avenue Plaza,Shin Kong Mitsukoshi Xinyi Place A11,GB Brewery Restaurant – Taipei HsinYi Store,小後苑Backyard Jr.,HONOLULU CAFE,tourist_attraction,department_store,bar,bar,restaurant
93,121.566981717849,25.0363072062171,2020-09-13,15:47,1,0.0,-1.0,一蘭 台灣台北別館,Shin Kong Mitsukoshi Xinyi Place A11,Shin Yeh Japanese Cuisine Mitsukoshi Xinyi A11 Restaurant,MUJI Mitsukoshi Xinyi A11 Store,TESLA Taipei Store,restaurant,department_store,restaurant,home_goods_store,car_dealer
94,121.56680390702,25.0361845028581,2020-09-13,15:47,1,0.0,-1.0,Shin Kong Mitsukoshi Xinyi Place A11,微熱山丘 Sunny Hills 新光三越信義A9,一蘭 台灣台北別館,Fayaque,Shin Kong Mitsukoshi Taipei Xinyi Place A9,department_store,bakery,restaurant,store,department_store
95,121.56735963043,25.0375237984105,2020-09-13,15:48,1,0.0,0.64480721950531,H&M,H&M HOME,くら寿司 藏壽司 微風松高店,Shin Kong Mitsukoshi Xinyi Place A11,Xiangti Avenue Plaza,clothing_store,home_goods_store,restaurant,department_store,tourist_attraction
96,121.567959964281,25.03679585511,2020-09-13,15:54,1,0.0,-1.0,Ichiran Taipei,威秀影城股份有限公司,Shin Kong Mitsukoshi Xinyi Place A11,鼎泰豐 遠百信義A13店,Lady M 遠百信義店,restaurant,movie_theater,department_store,restaurant,food
97,121.567215722385,25.0361798673068,2020-09-13,15:56,1,0.0,2.25489187240601,一蘭 台灣台北別館,Shin Kong Mitsukoshi Xinyi Place A11,Shin Yeh Japanese Cuisine Mitsukoshi Xinyi A11 Restaurant,MUJI Mitsukoshi Xinyi A11 Store,TESLA Taipei Store,restaurant,department_store,restaurant,home_goods_store,car_dealer
98,121.567077026114,25.0352549737659,2020-09-13,15:58,1,0.0,-1.0,Mi Home,Xinyi Wei Xiu Shopping District,Vie Show Cinemas Taipei Xinyi,Don Show Buri,Krispy Kreme,electronics_store,tourist_attraction,movie_theater,restaurant,bakery
99,121.565885045812,25.0344703441503,2020-09-13,16:02,1,0.0,-1.0,微風南山,Taipei 101 Observatory,Taipei 101 Water Dance Plaza,ATT 4 FUN,i-Ride TAIPEI 無限飛行事務局,department_store,tourist_attraction,point_of_interest,department_store,point_of_interest
100,121.565260882712,25.0336015099875,2020-09-13,16:17,1,0.0,-1.0,Taipei 101 Observatory,Diamond Tony's Italian Restaurant 101,Din Tai Fung 101,隨意商務酒吧 隨意吧 101-36F,Apple 台北 101,tourist_attraction,restaurant,restaurant,night_club,electronics_store
101,121.565762209191,25.0344267566278,2020-09-13,16:26,1,0.0,-1.0,微風南山,時時香 RICE BAR - 微風南山店,i-Ride TAIPEI 無限飛行事務局,UMAMI 金色三麥,YABI KITCHEN,department_store,restaurant,point_of_interest,restaurant,restaurant
102,121.566274829289,25.035359003185,2020-09-13,16:27,1,0.0,-1.0,微風南山,時時香 RICE BAR - 微風南山店,UMAMI 金色三麥,史密斯華倫斯基牛排館 Smith & Wollensky Taipei,i-Ride TAIPEI 無限飛行事務局,department_store,restaurant,restaurant,bar,point_of_interest
103,121.56498777939,25.0351650505044,2020-09-13,16:28,1,0.0,-1.0,Taipei World Trade Center Hall 3,Taipei 101 Water Dance Plaza,TAIPEI 101,Grand Hyatt Taipei Hotel,Taipei 101,point_of_interest,point_of_interest,shopping_mall,transit_station,transit_station
104,121.565676643623,25.0317270690294,2020-09-13,16:28,1,0.0,1.05945611000061,Jimmy’s Moon Bus,Taipei Xinyi Sports Center,7-Eleven,信義之星,Sanzhangli Park,tourist_attraction,point_of_interest,convenience_store,park,park
