location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
15,120.675630832333,24.165529958979,2020-08-22,11:46,7,0.0,-1.0,7-ELEVEN 昌鴻門市,Corico咖哩食所,SoGoods說故事-台中密室逃脫工作室,多倫多藥局,Family Mart,convenience_store,restaurant,point_of_interest,pharmacy,convenience_store
16,120.675630832333,24.165529958979,2020-08-22,11:46,7,0.0,-1.0,7-ELEVEN 昌鴻門市,Corico咖哩食所,SoGoods說故事-台中密室逃脫工作室,多倫多藥局,Family Mart,convenience_store,restaurant,point_of_interest,pharmacy,convenience_store
17,120.675190559626,24.1655265441806,2020-08-22,12:20,7,0.0,1.01554906368256,7-ELEVEN 昌鴻門市,Corico咖哩食所,SoGoods說故事-台中密室逃脫工作室,多倫多藥局,Family Mart,convenience_store,restaurant,point_of_interest,pharmacy,convenience_store
18,120.676952696385,24.1653627072349,2020-08-22,12:24,7,0.0,-1.0,川原痴日式燒肉,好食慢慢,茗園 茶飲 簡餐 複合式餐飲,Xia Du Motel,Family Mart,restaurant,restaurant,restaurant,lodging,convenience_store
19,120.679197009149,24.1654169765908,2020-08-22,12:25,7,0.0,-1.0,川原痴日式燒肉,好食慢慢,茗園 茶飲 簡餐 複合式餐飲,Xia Du Motel,Family Mart,restaurant,restaurant,restaurant,lodging,convenience_store
20,24.16552734375,24.16552734375,2020-08-22,12:25,7,0.0,-1.0,家,,,,,exiting,,,,
21,120.681206470302,24.1652240835197,2020-08-22,12:25,7,0.0,-1.0,烏米うみ日式無菜單料理,蘊荷芳產後護理之家,順天獅子城,知味滋味 Knowing Taste,本壽司,restaurant,health,point_of_interest,restaurant,restaurant
22,120.682334463369,24.1651700272109,2020-08-22,12:25,7,0.0,-1.0,Hilife,吳家莊頂級牛肉麵/台中美食/台中牛肉麵/北區美食/北區小吃/北區牛肉麵/北區小吃推薦,Pxmart,桂蘭麵,天津小狗子湯包,convenience_store,restaurant,supermarket,restaurant,restaurant
23,120.6823463902,24.1642189383266,2020-08-22,12:26,7,0.0,5.80404615402222,龍廚蔬食（手工拉麵、飯）VEGAN RAMEN,安羽軒食堂,桂蘭麵,黑皮麻辣乾麵,喬田油漆材料有限公司,restaurant,restaurant,restaurant,restaurant,home_goods_store
24,120.682397908504,24.1633007050457,2020-08-22,12:27,7,0.0,2.02083969116211,楊記手工包子饅頭,7-Eleven,Spring Animal Hospital,李林烤肉之家,進化洗車場,restaurant,convenience_store,veterinary_care,restaurant,car_wash
25,120.682384374295,24.162332591984,2020-08-22,12:28,7,0.0,-1.0,琪樂日式食堂,打鐵豆花 (鐵人總店),陽光現炒館,開源社香雞排,香港鍋巴永興,restaurant,food,restaurant,food,restaurant
26,120.682352210662,24.1614175701537,2020-08-22,12:29,7,0.0,3.19502758979797,銘宗當歸鴨麵線,十二韻永興店,東生藥局(永興店),紅記台越廚房,永興街老田香滷味,restaurant,point_of_interest,pharmacy,restaurant,restaurant
27,120.68246270223,24.1605113485884,2020-08-22,12:29,7,0.0,2.54828476905823,錦龍廣東粥 永興總店,京城羊肉麵線(永興總店),Long's Fried Chicken,2派克脆皮雞排,阿婆QQ地瓜球,restaurant,restaurant,food,food,restaurant
28,120.682492539572,24.1596043421846,2020-08-22,12:30,7,0.0,1.02692580223083,雷亭拉麵-永興店,阿根早點,La Maison,陳師傅鹽酥雞,菁姐爆蛋蔥油餅,restaurant,restaurant,bakery,food,food
29,120.681624646468,24.1600322501662,2020-08-22,12:30,7,0.0,3.91013240814209,EMMA'S CAFE,正忠排骨飯學士店,鴨董當歸鴨 梅亭店,一拳咖啡-奇蹟的幸福舒芙蕾鬆餅，咖啡，下午茶，黑糖鮮奶，一拳特調水果茶,林記飯館-梅亭店,restaurant,restaurant,restaurant,meal_delivery,restaurant
30,120.680895512886,24.1592804400503,2020-08-22,12:38,7,0.0,-1.0,POYA,Forbes Hotel,7-Eleven,Xueshi Jianxing Rd. Intersection,豚將日本拉麵(健行店),home_goods_store,lodging,convenience_store,transit_station,restaurant
31,120.680954783358,24.160293132118,2020-08-22,12:38,7,0.0,-1.0,正忠排骨飯學士店,迷客夏milkshop 臺中學士店,黑翡淬學士店,FM STATION馥漫麵包花園(學士店),一拳咖啡-奇蹟的幸福舒芙蕾鬆餅，咖啡，下午茶，黑糖鮮奶，一拳特調水果茶,restaurant,point_of_interest,point_of_interest,bakery,meal_delivery
32,120.679963044899,24.1603119459799,2020-08-22,12:39,7,0.0,-1.0,羅娃麵包店,麻辣人家,八日八（週一公休）,帕達諾義廚,New Miss,bakery,restaurant,restaurant,restaurant,hair_care
33,120.679966937663,24.1593986567161,2020-08-22,14:11,7,0.0,-1.0,河南水餃,85°C Bakery Cafe,老美牛排,May Myo Thai Cuisine,Tsannkuen 3C,restaurant,cafe,restaurant,restaurant,electronics_store
34,120.679006920621,24.1591412676435,2020-08-22,14:14,7,0.0,-1.0,新豐源排骨麵,爆Q美式炸雞台中北區健行店,White Kitchen懷特廚房 素食無國界料理,興升輪胎行,渡小月擔仔麵,restaurant,restaurant,restaurant,car_repair,restaurant
35,120.68001304882,24.1591118280905,2020-08-22,14:26,7,0.0,-1.0,大埔鐵板燒 健行店,全聯福利中心-台中健行店,85°C Bakery Cafe,老美牛排,Tsannkuen 3C,restaurant,supermarket,cafe,restaurant,electronics_store
36,120.679922306573,24.1600901065023,2020-08-22,14:30,7,0.0,-1.0,Aztec Mexican Restaurant,八日八（週一公休）,羅娃麵包店,Coffee Talks 頭靠咖啡,泰小館Sam &Sherry's Tiny Thai,restaurant,restaurant,bakery,cafe,restaurant
37,120.680892708797,24.1603729592852,2020-08-22,14:31,7,0.0,-1.0,正忠排骨飯學士店,迷客夏milkshop 臺中學士店,FM STATION馥漫麵包花園(學士店),黑翡淬學士店,美而堅健康鞋台中門市,restaurant,point_of_interest,bakery,point_of_interest,shoe_store
38,120.680912604318,24.1613429287246,2020-08-22,14:32,7,0.0,-1.0,周大福鐵路便當,CITY PARKING 城市車旅停車場,Xueshi Dehua St. Intersection,T.K.K. Fried Chicken,♛ FIFI x JOB台中私密處除毛｜孕婦除毛｜男生除毛｜無痛清粉刺 ♛,food,parking,transit_station,restaurant,beauty_salon
39,120.68098052272,24.1623746828702,2020-08-22,14:32,7,0.0,-1.0,Pxmart,♛ FIFI x JOB台中私密處除毛｜孕婦除毛｜男生除毛｜無痛清粉刺 ♛,G家噪咖 Brunch & Bar,T.K.K. Fried Chicken,味自慢日式小吃,supermarket,beauty_salon,cafe,restaurant,restaurant
40,120.682253291248,24.1631133818347,2020-08-22,14:33,7,0.0,-1.0,7-Eleven,大俠綠豆沙牛乳 台中永興店,Taiwanzhongyoujinhuabeilu Station,進化洗車場,Speedy Bike 摩速輪業,convenience_store,point_of_interest,gas_station,car_wash,car_wash
41,120.682563596702,24.1644406722787,2020-08-22,14:37,7,0.0,6.47881698608398,黑皮麻辣乾麵,桂蘭麵,安羽軒食堂,Hilife,龍廚蔬食（手工拉麵、飯）VEGAN RAMEN,restaurant,restaurant,restaurant,convenience_store,restaurant
42,120.682435846162,24.1653590778152,2020-08-22,14:37,7,0.0,-1.0,Pxmart,Hilife,吳家莊頂級牛肉麵/台中美食/台中牛肉麵/北區美食/北區小吃/北區牛肉麵/北區小吃推薦,天津小狗子湯包,Gogorohuandianzhanquanliantaizhongyongxingdian Station,supermarket,convenience_store,restaurant,restaurant,point_of_interest
43,120.681424193142,24.1652553166904,2020-08-22,14:37,7,0.0,-1.0,知味滋味 Knowing Taste,蘊荷芳產後護理之家,順天獅子城,Yongxing Parking,Pxmart,restaurant,health,point_of_interest,parking,supermarket
44,120.680328828424,24.1652847406917,2020-08-22,14:38,7,0.0,-1.0,順天獅子城,本壽司,櫻花青河,引品 sorso 飲室生活—台中老宅咖啡廳|北區單品咖啡|特色咖啡廳|必去咖啡廳|單品咖啡|精品咖啡推薦|虹吸式咖啡|必喝咖啡,蘊荷芳產後護理之家,point_of_interest,restaurant,point_of_interest,cafe,health
45,120.679341973581,24.165409979842,2020-08-22,14:38,7,0.0,-1.0,非偌凡—台中必吃餐廳|北區推薦早午餐|特色早午餐|精緻早午餐|必去咖啡廳|中式套餐,本壽司,櫻花青河,順天獅子城,Family Mart,restaurant,restaurant,point_of_interest,point_of_interest,convenience_store
46,120.677689291789,24.1655856965443,2020-08-22,14:38,7,0.0,-1.0,Laicuo Elementary School,Xia Du Motel,東興市魯肉義,惠宇園道臻觀,好食慢慢,primary_school,lodging,restaurant,point_of_interest,restaurant
47,24.16552734375,24.16552734375,2020-08-22,14:38,7,0.0,-1.0,家,,,,,entering,,,,
48,120.676602104536,24.1653429719447,2020-08-22,14:38,7,0.0,-1.0,好食慢慢,茗園 茶飲 簡餐 複合式餐飲,川原痴日式燒肉,Family Mart,7-ELEVEN 昌鴻門市,restaurant,restaurant,restaurant,convenience_store,convenience_store
49,120.675413511641,24.1653400761525,2020-08-22,14:38,7,0.0,-1.0,7-ELEVEN 昌鴻門市,SoGoods說故事-台中密室逃脫工作室,多倫多藥局,Corico咖哩食所,Terry specialty paper insulation (Taiyuan Branch),convenience_store,point_of_interest,pharmacy,restaurant,store
50,120.675540146372,24.1663844557748,2020-08-22,14:44,7,0.0,0.938639640808105,異人館 漢口店,山鯨燒肉,Family Mart,肉多多台中漢口店,Jane Eyre Motel,restaurant,restaurant,convenience_store,restaurant,lodging
51,120.675877585946,24.1654980778949,2020-08-22,14:57,7,0.0,-1.0,7-ELEVEN 昌鴻門市,SoGoods說故事-台中密室逃脫工作室,好食慢慢,Family Mart,多倫多藥局,convenience_store,point_of_interest,restaurant,convenience_store,pharmacy
