location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
14,121.522213152746,25.0627666865957,2020-09-08,18:34,3,0.0,-1.0,Minquan Zhongshan Rd. Intersection,LOUISA COFFEE 路易莎咖啡 (民權西門市),Jessie Wa Brunch. Coffee,Artco De Cafe,最佳風情國際婚紗,bus_station,cafe,restaurant,cafe,point_of_interest
15,121.522213152746,25.0627666865957,2020-09-08,18:34,3,0.0,-1.0,Minquan Zhongshan Rd. Intersection,LOUISA COFFEE 路易莎咖啡 (民權西門市),Jessie Wa Brunch. Coffee,Artco De Cafe,最佳風情國際婚紗,bus_station,cafe,restaurant,cafe,point_of_interest
16,121.522213152746,25.0627666865957,2020-09-08,18:34,3,0.0,-1.0,Minquan Zhongshan Rd. Intersection,LOUISA COFFEE 路易莎咖啡 (民權西門市),Jessie Wa Brunch. Coffee,Artco De Cafe,最佳風情國際婚紗,bus_station,cafe,restaurant,cafe,point_of_interest
17,121.535570700515,25.0779306577413,2020-09-08,18:56,3,0.0,-1.0,National Revolutionary Martyrs' Shrine,Qihai Cultural Park,Taichung City Martyrs Shrine,大佳河濱公園共融式遊樂場,Naval Command war history gallery,tourist_attraction,transit_station,transit_station,park,museum
18,121.535570700515,25.0779306577413,2020-09-08,18:56,3,0.0,-1.0,National Revolutionary Martyrs' Shrine,Qihai Cultural Park,Taichung City Martyrs Shrine,大佳河濱公園共融式遊樂場,Naval Command war history gallery,tourist_attraction,transit_station,transit_station,park,museum
19,121.535570700515,25.0779306577413,2020-09-08,18:56,3,0.0,-1.0,National Revolutionary Martyrs' Shrine,Qihai Cultural Park,Taichung City Martyrs Shrine,大佳河濱公園共融式遊樂場,Naval Command war history gallery,tourist_attraction,transit_station,transit_station,park,museum
20,121.535570700515,25.0779306577413,2020-09-08,18:56,3,0.0,-1.0,National Revolutionary Martyrs' Shrine,Qihai Cultural Park,Taichung City Martyrs Shrine,大佳河濱公園共融式遊樂場,Naval Command war history gallery,tourist_attraction,transit_station,transit_station,park,museum
21,121.535418620222,25.0780625521917,2020-09-08,18:56,3,0.0,5.13594055175781,Taichung City Martyrs Shrine,Qihai Cultural Park,National Revolutionary Martyrs' Shrine,大佳河濱公園共融式遊樂場,Naval Command war history gallery,transit_station,transit_station,tourist_attraction,park,museum
22,121.536415278092,25.0778179029197,2020-09-08,18:57,3,0.0,9.56407356262207,Dajia Riverside Park,Naval Command war history gallery,Qihai Cultural Park,Taichung City Martyrs Shrine,大佳河濱公園共融式遊樂場,park,museum,transit_station,transit_station,park
23,121.537460487195,25.0777542030294,2020-09-08,18:57,3,0.0,10.195276260376,Naval Command war history gallery,國防部海軍司令部,大佳河濱公園共融式遊樂場,Dajia Riverside Park,Qihai Cultural Park,museum,point_of_interest,park,park,transit_station
24,121.538056397116,25.0777232007508,2020-09-08,18:57,3,0.0,7.43771171569824,Naval Command war history gallery,國防部海軍司令部,大佳河濱公園共融式遊樂場,Dajia Riverside Park,大佳碼頭,museum,point_of_interest,park,park,transit_station
25,121.538460946537,25.0776999543673,2020-09-08,18:57,3,0.0,3.08566808700562,Naval Command war history gallery,Jiaoyu Daxue Parking,國防部海軍司令部,Dajia Riverside Park,大佳碼頭,museum,parking,point_of_interest,park,transit_station
26,121.5390347344,25.0784568854715,2020-09-08,18:58,3,0.0,8.86540508270264,Jiaoyu Daxue Parking,Naval Command war history gallery,"Air Force Command Headquarters, Ministry of National Defense",Air Force General Headquarters,國防部海軍司令部會客室,parking,museum,point_of_interest,transit_station,point_of_interest
27,121.539220952312,25.079363715502,2020-09-08,18:58,3,0.0,6.67017984390259,Jiaoyu Daxue Parking,"Air Force Command Headquarters, Ministry of National Defense",國防部海軍司令部會客室,Air Force General Headquarters,Naval Command war history gallery,parking,point_of_interest,point_of_interest,transit_station,museum
28,121.540250660044,25.0794177588879,2020-09-08,18:58,3,0.0,8.9164457321167,Jiaoyu Daxue Parking,Air Force General Headquarters,空軍司令部部史館,"Air Force Command Headquarters, Ministry of National Defense",Zhongxingdudufangdazhigaozhong Station,parking,transit_station,tourist_attraction,point_of_interest,parking
29,121.541430243282,25.0794664506085,2020-09-08,18:58,3,0.0,6.76898193359375,Zhongxingdudufangdazhigaozhong Station,北安休閒運動中心,Air Force General Headquarters,Taipei Municipal Dazhi High School,iRent台北北安路停車場,parking,gym,transit_station,secondary_school,parking
30,121.542424832345,25.0795354216991,2020-09-08,18:59,3,0.0,7.49351263046265,北安休閒運動中心,Taipei Municipal Dazhi High School,Dazhi Senior High School,Ministry of National Defense R.O.C.,Air Force General Headquarters,gym,secondary_school,transit_station,point_of_interest,transit_station
31,121.543542191834,25.0795927085592,2020-09-08,18:59,3,0.0,5.00152015686035,Taipei Municipal Dazhi High School,Ministry of National Defense R.O.C.,北安休閒運動中心,Dazhi Senior High School,Taiwan Cooperative Bank ATM,secondary_school,point_of_interest,gym,transit_station,point_of_interest
32,121.544575840733,25.0796644982208,2020-09-08,18:59,3,0.0,6.28213357925415,日本A5和牛專賣,大昌機車有限公司,大直動物醫院,金吉利寵物精品（大直店）,Taipei Municipal Dazhi High School,food,car_repair,veterinary_care,point_of_interest,secondary_school
33,121.545575811325,25.0797400870267,2020-09-08,19:00,3,0.0,3.54832005500793,福圓號(大直門市),新記南京板鴨,高雄五福扁食 K.H.Wufu 大直店,嗑餃子,OK Mart,restaurant,food,restaurant,restaurant,convenience_store
34,121.546607961587,25.0797902155134,2020-09-08,19:00,3,0.0,10.1020736694336,Taiwan fried chicken founding headquarters,晴光豆花,高雄黑輪大王,義式傳奇,主播楊中化爆漿大貢丸-大直店,food,food,restaurant,food,restaurant
35,121.54766138833,25.0800328211544,2020-09-08,19:00,3,0.0,10.1643266677856,好奇營養豆花 大直店,愛弟豆花,一直咖啡 Izhi Coffee,安德斯葡式蛋撻-總店,大直小館,food,food,cafe,food,restaurant
36,121.548385002706,25.0806687925071,2020-09-08,19:01,3,0.0,-1.0,法美園素食館,大直粥品,HAPPYHAIR 台北大直店,義美食品 - 北安門市,Pxmart,restaurant,restaurant,hair_care,store,supermarket
37,121.548860563264,25.0814784514015,2020-09-08,19:01,3,0.0,3.76286602020264,迷客夏milkshop 大直店,品盈便當,寶島眼鏡 大直北安路,中華電信 大直北安,7-Eleven,cafe,food,health,point_of_interest,convenience_store
38,121.548954448293,25.082428845414,2020-09-08,19:02,3,0.0,8.34317207336426,McDonald's,建宏書局,康是美北安門市,美康健保藥局 正康店,景安藥局,restaurant,book_store,drugstore,pharmacy,pharmacy
39,121.549176130407,25.0834009498751,2020-09-08,19:02,3,0.0,13.6822328567505,布洛烘焙坊,Formosa Chang,飛綸車業,Chunghwa Telecom Dazhi Service Center,Ziqiang Tunnel (Dazhi Church),bakery,restaurant,point_of_interest,point_of_interest,transit_station
40,121.549405656357,25.0843200861256,2020-09-08,19:02,3,0.0,-1.0,Taiwanzhongyoudazhizhan Station,全聯福利中心Pxmart 大直實踐,Ta-chih Presbyterian Church,大直黑丸嫩仙草,寶吉祥咖啡,gas_station,supermarket,church,point_of_interest,cafe
41,121.550016382465,25.0850709908653,2020-09-08,19:03,3,0.0,9.78987598419189,Taiwanzhongyoudazhizhan Station,Dazhijichengchefuwu Station,全聯福利中心Pxmart 大直實踐,車必力汽車維修廠,太平洋閣廈A區管理委員會,gas_station,point_of_interest,supermarket,car_wash,point_of_interest
42,121.55094917285,25.0855564671363,2020-09-08,19:03,3,0.0,12.5418691635132,Taiwanzhongyoudazhizhan Station,亞記汽車,汽車修配廠,Ziqiang Tunnel,車必力汽車維修廠,gas_station,car_repair,car_repair,transit_station,car_wash
43,121.55181676022,25.0858984515338,2020-09-08,19:03,3,0.0,12.3061017990112,Ziqiang Tunnel,Taiwanzhongyoudazhizhan Station,明水路嘟嘟房停車場,Miranew Cinemas (Miramar),Volkswagen福斯原廠認證中古車台北展示中心,transit_station,gas_station,parking,movie_theater,car_dealer
44,121.551917587372,25.0859185246205,2020-09-08,19:03,3,0.0,11.5336456298828,Ziqiang Tunnel,明水路嘟嘟房停車場,Taiwanzhongyoudazhizhan Station,Miranew Cinemas (Miramar),Volkswagen福斯原廠認證中古車台北展示中心,transit_station,parking,gas_station,movie_theater,car_dealer
45,121.552909079861,25.0856060723406,2020-09-08,19:05,3,0.0,8.34860324859619,Volkswagen福斯原廠認證中古車台北展示中心,Trattoria di Primo,Miranew Cinemas (Miramar),明水路嘟嘟房停車場,國際牌廚具衛浴,car_dealer,restaurant,movie_theater,parking,general_contractor
46,121.553914445496,25.0853445751278,2020-09-08,19:05,3,0.0,11.5526962280273,Miranew Cinemas (Miramar),Kanpai Classic,Trattoria di Primo,黑毛屋本家 大直店,大直美麗新廣場 NEW SQUARE,movie_theater,restaurant,restaurant,restaurant,shopping_mall
47,121.554898003919,25.0850198490746,2020-09-08,19:05,3,0.0,11.0808773040771,Jiannan Rd. Station,Miranew Cinemas (Miramar),Dazhi Denwell,CITY PARKING,黑毛屋本家 大直店,subway_station,movie_theater,restaurant,parking,restaurant
48,121.555869275717,25.0847340671174,2020-09-08,19:06,3,0.0,-1.0,Jiannan Rd. Station,Family Mart,Dazhi Denwell,北安町,Miranew Cinemas (Miramar),subway_station,convenience_store,restaurant,restaurant,movie_theater
49,121.556854895715,25.0845014305881,2020-09-08,19:07,3,0.0,8.225266456604,中山21號廣場,金春發牛肉店,Miramar,7-ELEVEN 美麗華門市,加貝爾廚藝工作坊,park,restaurant,shopping_mall,convenience_store,restaurant
50,121.557836264113,25.0843657953342,2020-09-08,19:07,3,0.0,9.43026542663574,Miramar Cinemas,Miramar,Miramar Ferris Wheel,7-ELEVEN 美麗華門市,Miramar,movie_theater,shopping_mall,point_of_interest,convenience_store,transit_station
51,121.558530021581,25.0846124241325,2020-09-08,19:08,3,0.0,0.0813429057598114,Grand Victoria Hotel Taipei,N°168 Prime Steakhouse 牛排館,Miramar,Sym,永澤園藝社,lodging,restaurant,transit_station,car_repair,point_of_interest
52,121.558512170849,25.085029752049,2020-09-08,19:10,3,0.0,0.920750498771667,Sym,N°168 Prime Steakhouse 牛排館,Grand Victoria Hotel Taipei,Miramar,Miramar Cinemas,car_repair,restaurant,lodging,transit_station,movie_theater
53,121.559508009258,25.0850330047699,2020-09-08,19:11,3,0.0,0.697852313518524,Martial Armour Dazhi,CPC,Wen Hu Elementary School,N°168 Prime Steakhouse 牛排館,永豐金證券,gym,gas_station,primary_school,restaurant,finance
54,121.560193458136,25.0857048599234,2020-09-08,19:13,3,0.0,1.34275054931641,Wen Hu Elementary School,CPC,全聯福利中心Pxmart 內湖文湖,Taiwan love rabbit Association (love rabbit home),TOYOTA 內湖營業所,primary_school,gas_station,supermarket,point_of_interest,car_dealer
55,121.560581468017,25.0860345004955,2020-09-08,19:13,3,0.0,1.05401742458344,Wen Hu Elementary School,建安輪胎有限公司,全聯福利中心Pxmart 內湖文湖,米其林馳加汽車服務中心(建凱店),緹堡汽車服務,primary_school,car_repair,supermarket,car_repair,car_repair
56,121.560581468017,25.0860345004955,2020-09-08,19:13,3,0.0,1.05401742458344,Wen Hu Elementary School,建安輪胎有限公司,全聯福利中心Pxmart 內湖文湖,米其林馳加汽車服務中心(建凱店),緹堡汽車服務,primary_school,car_repair,supermarket,car_repair,car_repair
57,25.0872938670937,25.0872938670937,2020-09-08,19:14,3,0.0,1.05401742458344,家,4,,,,home,entering myPlace,,,
58,121.561407199577,25.086538687566,2020-09-08,19:15,3,0.0,1.02895557880402,全聯福利中心Pxmart 內湖文湖,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),漢豐汽車,Wen Hu Elementary School,大成集團 內湖協調中心,supermarket,cafe,car_repair,primary_school,point_of_interest
59,121.562376072569,25.0867529201855,2020-09-08,19:16,3,0.0,1.16702044010162,文湖麥味登,Family Mart,內湖木球聯誼社,米店,小鳥不吃肉,restaurant,convenience_store,restaurant,restaurant,restaurant
60,121.562863638497,25.0873416943487,2020-09-08,19:22,3,0.0,0.747620403766632,阿華食堂,Family Mart,小鳥不吃肉,漢豐汽車,Graffee Cafe 咖啡街35弄1號,restaurant,convenience_store,restaurant,car_repair,food
61,121.5630567353,25.0874331834516,2020-09-08,19:22,3,0.0,0.970218360424042,阿華食堂,Family Mart,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),Takming University of Science and Technology,7-Eleven,restaurant,convenience_store,cafe,university,convenience_store
62,121.562466034132,25.0867026253142,2020-09-08,19:58,3,0.0,0.0681193992495537,Family Mart,阿華食堂,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),榕建工程股份有限公司,TOYOTA 內湖營業所,convenience_store,restaurant,cafe,point_of_interest,car_dealer
63,121.562985328209,25.0874776693024,2020-09-08,20:06,3,0.0,1.47608995437622,阿華食堂,Family Mart,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),全聯福利中心Pxmart 內湖文湖,Graffee Cafe 咖啡街35弄1號,restaurant,convenience_store,cafe,supermarket,food
64,121.563099264126,25.0873030125165,2020-09-08,20:21,3,0.0,-1.0,阿華食堂,軟訊資訊有限公司,Family Mart,7-Eleven,Takming University of Science and Technology,restaurant,electronics_store,convenience_store,convenience_store,university
65,121.563099264126,25.0873030125165,2020-09-08,20:21,3,0.0,-1.0,阿華食堂,軟訊資訊有限公司,Family Mart,7-Eleven,Takming University of Science and Technology,restaurant,electronics_store,convenience_store,convenience_store,university
66,121.563099264126,25.0873030125165,2020-09-08,20:21,3,0.0,-1.0,阿華食堂,軟訊資訊有限公司,Family Mart,7-Eleven,Takming University of Science and Technology,restaurant,electronics_store,convenience_store,convenience_store,university
67,121.562556840058,25.0864840841076,2020-09-08,20:28,3,0.0,8.56535911560059,Family Mart,嘉儀電器,TOYOTA 內湖營業所,建進汽車,榕建工程股份有限公司,convenience_store,store,car_dealer,car_repair,point_of_interest
68,121.562526605467,25.0864115694647,2020-09-08,20:28,3,0.0,8.52079963684082,Family Mart,TOYOTA 內湖營業所,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),全聯福利中心Pxmart 內湖文湖,嘉儀電器,convenience_store,car_dealer,cafe,supermarket,store
69,121.562000036984,25.0855944775087,2020-09-08,20:28,3,0.0,-1.0,興沛動物醫院,TOYOTA 內湖營業所,全聯福利中心Pxmart 內湖文湖,來來豆漿,頤園素食小館,veterinary_care,car_dealer,supermarket,restaurant,restaurant
70,121.563080563514,25.0872679567789,2020-09-08,20:28,3,0.0,-1.0,捷世樂單車休閒 - 內湖店,來來豆漿,興沛動物醫院,TOYOTA 內湖營業所,頤園素食小館,bicycle_store,restaurant,veterinary_care,car_dealer,restaurant
71,121.56277531532,25.0881404629883,2020-09-08,20:30,3,0.0,-1.0,響亮數位媒體股份有限公司,日式小夜關東煮,全聯福利中心Pxmart 內湖文湖,西安里里辦公室,Family Mart,point_of_interest,restaurant,supermarket,point_of_interest,convenience_store
72,121.562544625672,25.0872303557938,2020-09-08,20:31,3,0.0,-1.0,雅玲美髮工作室,Family Mart,阿華食堂,全聯福利中心Pxmart 內湖文湖,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),hair_care,convenience_store,restaurant,supermarket,cafe
73,121.563504182554,25.087464143238,2020-09-08,20:34,3,0.0,-1.0,Takming University of Science and Technology,7-Eleven,Family Mart,阿華食堂,大直晶點,university,convenience_store,convenience_store,restaurant,point_of_interest
74,121.564147884258,25.0881594406062,2020-09-08,20:42,3,0.0,-1.0,Takming University of Science and Technology,7-Eleven,阿通伯樂器 內湖,大直晶點,德明財經科技大學 研究推廣大樓,university,convenience_store,electronics_store,point_of_interest,school
75,121.563488045023,25.0874815339536,2020-09-08,20:43,3,0.0,0.177919030189514,Takming University of Science and Technology,7-Eleven,Family Mart,阿華食堂,大直晶點,university,convenience_store,convenience_store,restaurant,point_of_interest
76,121.563125502593,25.0883397009935,2020-09-08,20:47,3,0.0,-1.0,日式小夜關東煮,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),全聯福利中心Pxmart 內湖文湖,7-Eleven,Takming University of Science and Technology,restaurant,cafe,supermarket,convenience_store,university
77,121.562584608003,25.0891220466934,2020-09-08,20:47,3,0.0,-1.0,小蜜坊翻糖蛋糕手作工房,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),九華公園,日式小夜關東煮,大直山邊住,food,cafe,park,restaurant,point_of_interest
78,121.563055519427,25.0873047131037,2020-09-08,20:47,3,0.0,-1.0,阿華食堂,軟訊資訊有限公司,Family Mart,7-Eleven,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),restaurant,electronics_store,convenience_store,convenience_store,cafe
79,121.56255306143,25.0882016345781,2020-09-08,20:47,3,0.0,0.443386793136597,日式小夜關東煮,全聯福利中心Pxmart 內湖文湖,元墅建設股份有限公司,響亮數位媒體股份有限公司,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),restaurant,supermarket,point_of_interest,point_of_interest,cafe
80,121.56304798967,25.0874155905122,2020-09-08,20:49,3,0.0,0.625025808811188,阿華食堂,Family Mart,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),三顧茅廬-文湖店,Takming University of Science and Technology,restaurant,convenience_store,cafe,restaurant,university
81,121.563573877719,25.0866225027547,2020-09-08,20:59,3,0.0,3.09110307693481,三顧茅廬-文湖店,Ho'Me,坤達車業,弁當工場 AI智能烤肉飯 文湖店,汎美自助餐,restaurant,restaurant,car_repair,restaurant,restaurant
82,121.564572387491,25.0865203987998,2020-09-08,21:00,3,0.0,4.61083555221558,Takming University of Science and Technology,7-Eleven,阿通伯樂器 內湖,五棧小館,羊羴味羊肉湯,university,convenience_store,electronics_store,restaurant,restaurant
83,121.565577179385,25.0863790160003,2020-09-08,21:00,3,0.0,7.31087303161621,Takming University of Science and Technology,阿通伯樂器 內湖,雞吉君拉麵とりよしくん ら麺,7-Eleven,Xihu Junior High School,university,electronics_store,restaurant,convenience_store,transit_station
84,121.562818810344,25.0872938670937,2020-09-08,21:00,3,0.0,7.31087303161621,家,4,,,,home,exiting myPlace,,,
85,121.566576686634,25.0863719855393,2020-09-08,21:00,3,0.0,6.82724618911743,雞吉君拉麵とりよしくん ら麺,Takming University of Science and Technology,Kingstone Books,貝克街 謎-巧克力蛋糕,7-Eleven,restaurant,university,book_store,food,convenience_store
86,121.566920598139,25.0855073959154,2020-09-08,21:00,3,0.0,8.30402278900146,285小老闆,巧食雞,雞吉君拉麵とりよしくん ら麺,臭味相同脆皮臭豆腐,一齊丼,restaurant,food,restaurant,food,restaurant
87,121.566927418484,25.0845953143135,2020-09-08,21:01,3,0.0,4.20726776123047,"十三月, Tredecimber (西湖)",7-Eleven,西湖溫州大餛飩,IN IDEA LIFE 硬點子時尚生活,暖味麵線,cafe,convenience_store,restaurant,home_goods_store,restaurant
88,121.566941088277,25.0836541004939,2020-09-08,21:02,3,0.0,4.19765281677246,喜越藥局,TW Haoziwei Ice Factory,Kuma 日式洋食,同發水果店 Fruit90水果切盒,豪棧潤餅割包,pharmacy,food,restaurant,grocery_or_supermarket,restaurant
89,121.566941088277,25.0835740607259,2020-09-08,21:02,3,0.0,4.19765281677246,CoCo,TW Haoziwei Ice Factory,大尾花枝羹,玉光美甲美睫紋繡,超好吃蔥油餅,point_of_interest,food,restaurant,beauty_salon,food
90,121.567055159794,25.0845620832172,2020-09-08,21:07,3,0.0,4.5313606262207,7-Eleven,西湖溫州大餛飩,"十三月, Tredecimber (西湖)",無人知影快炒,Mamma Pasta,convenience_store,restaurant,cafe,restaurant,restaurant
91,121.566921445926,25.0855526974237,2020-09-08,21:07,3,0.0,7.69329977035522,285小老闆,巧食雞,雞吉君拉麵とりよしくん ら麺,一齊丼,無名炒飯,restaurant,food,restaurant,restaurant,restaurant
92,121.566747056508,25.086446247951,2020-09-08,21:08,3,0.0,6.59691858291626,雞吉君拉麵とりよしくん ら麺,誠鑫車業行,7-Eleven,Kingstone Books,Takming University of Science and Technology,restaurant,point_of_interest,convenience_store,book_store,university
93,121.565753986089,25.0864204051497,2020-09-08,21:08,3,0.0,3.27378559112549,Takming University of Science and Technology,阿通伯樂器 內湖,雞吉君拉麵とりよしくん ら麺,臺北市立西湖國民中學,YouBike,university,electronics_store,restaurant,secondary_school,point_of_interest
94,25.0872938670937,25.0872938670937,2020-09-08,21:08,3,0.0,6.38019514083862,家,4,,,,home,entering myPlace,,,
95,121.564731846866,25.0863831384583,2020-09-08,21:08,3,0.0,6.38019514083862,Takming University of Science and Technology,阿通伯樂器 內湖,7-Eleven,五棧小館,大雄設計 :: 台北室內設計｜豪宅設計｜辦公室設計,university,electronics_store,convenience_store,restaurant,general_contractor
96,121.56374316936,25.0865488944351,2020-09-08,21:09,3,0.0,6.93967247009277,Ho'Me,三顧茅廬-文湖店,弁當工場 AI智能烤肉飯 文湖店,Takming University of Science and Technology,7-Eleven,restaurant,restaurant,restaurant,university,convenience_store
97,121.563241560057,25.0866299424667,2020-09-08,21:09,3,0.0,7.51873016357422,汎美自助餐,三顧茅廬-文湖店,香香堡速食專賣店,Ho'Me,佳佳義大利麵,restaurant,restaurant,restaurant,restaurant,restaurant
98,121.56279702398,25.0868595481411,2020-09-08,21:11,3,0.0,-1.0,Family Mart,小鳥不吃肉,阿華食堂,漢堡大亨,汎美自助餐,convenience_store,restaurant,restaurant,restaurant,restaurant
99,121.562929514264,25.0877590513128,2020-09-08,21:23,3,0.0,0.681620836257935,全聯福利中心Pxmart 內湖文湖,Family Mart,Graffee Cafe 咖啡街35弄1號,日式小夜關東煮,阿華食堂,supermarket,convenience_store,food,restaurant,restaurant
100,121.561963885814,25.0883828774913,2020-09-08,21:30,3,0.0,0.0107674011960626,九華公園,全聯福利中心Pxmart 內湖文湖,日式小夜關東煮,玫瑰九九B棟,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),park,supermarket,restaurant,point_of_interest,cafe
101,121.562992569253,25.0885054146894,2020-09-08,21:32,3,0.0,3.61778569221497,日式小夜關東煮,全聯福利中心Pxmart 內湖文湖,7-Eleven,天頌,Takming University of Science and Technology,restaurant,supermarket,convenience_store,point_of_interest,university
102,121.562704136809,25.0876414533386,2020-09-08,21:34,3,0.0,0.998344421386719,Graffee Cafe 咖啡街35弄1號,Family Mart,阿華食堂,全聯福利中心Pxmart 內湖文湖,7-Eleven,food,convenience_store,restaurant,supermarket,convenience_store
103,121.563555808102,25.0881118119994,2020-09-08,22:14,3,0.0,3.89202857017517,Takming University of Science and Technology,7-Eleven,大直晶點,日式小夜關東煮,全聯福利中心Pxmart 內湖文湖,university,convenience_store,point_of_interest,restaurant,supermarket
104,121.56304374891,25.0872976525951,2020-09-08,22:18,3,0.0,-1.0,軟訊資訊有限公司,Family Mart,阿華食堂,7-Eleven,全聯福利中心Pxmart 內湖文湖,electronics_store,convenience_store,restaurant,convenience_store,supermarket
105,121.562033137479,25.0874288575421,2020-09-08,23:36,3,0.0,5.35359287261963,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),全聯福利中心Pxmart 內湖文湖,Family Mart,雅玲美髮工作室,漢豐汽車,cafe,supermarket,convenience_store,hair_care,car_repair
106,121.561609513999,25.0865653174859,2020-09-08,23:36,3,0.0,7.23784780502319,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),全聯福利中心Pxmart 內湖文湖,漢豐汽車,Wen Hu Elementary School,忠泰大美,cafe,supermarket,car_repair,primary_school,point_of_interest
107,121.562818810344,25.0872938670937,2020-09-08,23:37,3,0.0,7.03612327575684,家,4,,,,home,exiting myPlace,,,
108,121.56065569741,25.0860630268357,2020-09-08,23:37,3,0.0,7.03612327575684,Wen Hu Elementary School,建安輪胎有限公司,米其林馳加汽車服務中心(建凱店),全聯福利中心Pxmart 內湖文湖,Hilife 萊爾富,primary_school,car_repair,car_repair,supermarket,convenience_store
109,121.560017177006,25.0853317760189,2020-09-08,23:37,3,0.0,6.34423780441284,CPC,Wen Hu Elementary School,中油西湖站公廁,來來豆漿,尋味食堂關東煮本舖,gas_station,primary_school,point_of_interest,restaurant,restaurant
110,121.559034077682,25.085076941327,2020-09-08,23:37,3,0.0,6.62785673141479,Grand Victoria Hotel Taipei,富麗米雜貨店,Sym,N°168 Prime Steakhouse 牛排館,World Gym世界健身俱樂部 台北大直店Sport,lodging,grocery_or_supermarket,car_repair,restaurant,gym
